6252;6252;FUSE HYDRAULIC QUANTITY MEASURING;OVERHAUL;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
6257181;625718-1;TEMPERATURE SELECTOR;;OVERHAUL;;DNR;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
625B241;625B-2-4-1;CLAPET;;BENCH TEST;;;X;X;;X;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;X;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
62721;6272-1;HYDRAULIC FUSE, VOLUMETRIC;OVERHAUL;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
6272481;627248-1;CONTROLLER, PNEUMATIC SYSTEM;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
6272482;627248-2;CONTROLLER, PNEUMATIC SYSTEM;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
62731;6273-1;HYDRAULIC FUSE, VOLUMETRIC;OVERHAUL;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
62735;6273-5;HYDRAULIC FUSE, VOLUMETRIC;OVERHAUL;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
6273961;627396-1;ZONE VERNIER TEMP.CONTROL;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
6275621;627562-1;CONTROLLER, CARGO COMPARTMENT TEMP;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
63274008;63274-008;HANDSET;;REPAIR;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;X;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
63274011;63274-011;HANDSET;;REPAIR;;;X;X;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;X;;;;;;;;;;;;;;;;;;;X;X;;;;;X;;;
6350A33CCC;6350A33-CC-C;OXYGEN BOTTLE;;OVERHAUL;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;X;;;
6350A33CCC;6350-A33-CC-C;OXYGEN BOTTLE;;OVERHAUL;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;X;;;
6350A33NNC;6350A33-NN-C;OXYGEN BOTTLE;;REPAIR;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;X;;;
6350A33SSSC;6350A33-SSS-C;OXYGEN BOTTLE;;REPAIR;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;X;;;
6350A33SSSC;6350-A33-SSS-C;OXYGEN BOTTLE;;OVERHAUL;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;X;;;
6350A33SSSZ;6350A33-SSS-Z;OXYGEN BOTTLE;;OVERHAUL;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;X;;;
6350A33SSSZ;6350-A33-SSS-Z;OXYGEN BOTTLE;;OVERHAUL;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;X;;;
6350A33UUUC;6350A33-UUU-C;OXYGEN BOTTLE;;OVERHAUL;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;X;;;
6350A33UUUC;6350-A33-UUU-C;OXYGEN BOTTLE;;OVERHAUL;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;X;;;
6350A33WWC;6350A33-WW-C;OXYGEN BOTTLE;;REPAIR;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;X;;;
6350A34CCC;6350A34-CC-C;OXYGEN BOTTLE;;REPAIR;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;;X;;;
635400312;63540-031-2;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635400313;63540-031-3;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635400314;63540-031-4;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635400401;63540-040-1;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;X;;;;
635400402;63540-040-2;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635400403;63540-040-3;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635400412;63540-041-2;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635400413;63540-041-3;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635400414;63540-041-4;DIGITAL RMI/ADF INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635401562;63540-156-2;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;X;;;;;;;;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635401563;63540-156-3;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;X;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635401564;63540-156-4;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;X;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635401565;63540-156-5;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;X;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635401702;63540-170-2;DDRMI INDICATOR;REPAIR;REPAIR;;;X;X;X;X;X;;;X;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;X;X;;;
635401703;63540-170-3;DDRMI INDICATOR;REPAIR;BENCH TEST;;;X;X;X;X;X;;;X;;;;;;;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;X;X;;;
635401704;63540-170-4;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;X;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635431502;63543-150-2;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635431503;63543-150-3;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635431504;63543-150-4;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635431505;63543-150-5;DDRMI INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635432531;63543-253-1;DIGITAL DUAL-DISTANCE RADIO MAGNETIC IND;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;;;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635432532;63543-253-2;DIGITAL DUAL-DISTANCE RADIO MAGNETIC IND;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635432533;63543-253-3;DIGITAL DUAL-DISTANCE RADIO MAGNETIC IND;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
635432534;63543-253-4;DIGITAL DUAL-DISTANCE RADIO MAGNETIC IND;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;;;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636000502;63600-050-2;FUEL FLOW / FUEL USED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636000513;63600-051-3;FUEL FLOW / FUEL USED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002502;63600-250-2;INDICATOR, EGT;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002512;63600-251-2;INDICATOR, EGT;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002522;63600-252-2;INDICATOR, EGT;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002532;63600-253-2;INDICATOR, EGT;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002541;63600-254-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002551;63600-255-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002561;63600-256-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002571;63600-257-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002581;63600-258-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002591;63600-259-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002601;63600-260-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002611;63600-261-1;INDICATOR, EGT;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002702;63600-270-2;E.G.T INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002711;63600-271-1;E.G.T INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636002801;63600-280-1;E.G.T INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004502;63600-450-2;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004512;63600-451-2;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004522;63600-452-2;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004532;63600-453-2;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004541;63600-454-1;N2 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004551;63600-455-1;N2 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004562;63600-456-2;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004571;63600-457-1;N2 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004581;63600-458-1;INDICATOR-ENGINE SPEED N2;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636004591;63600-459-1;N2 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636014502;63601-450-2;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636014511;63601-451-1;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636014601;63601-460-1;N1 INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636016502;63601-650-2;EPR INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
636016511;63601-651-1;EPR INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
63999000;63999-000;HAND MIKE;;REPAIR;;;X;X;;X;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;X;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
63999001;63999-001;HAND MIKE;;REPAIR;;;X;X;;X;;;;;;;;;;;;;;;;;;;;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;;X;;;
63999003;63999-003;HAND MIKE;;REPAIR;;;X;X;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;;X;;;
63C2205B0460006;63C2205B0460006;OXYGEN MASK CONTAINER 3 MASKS;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;;;;;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
63C2205Q0460006;63C2205Q0460006;CHEMICAL OXYGEN CONTAINER ASSY;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;;;;;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
63C22H6D0460006;63C22H6D0460006;CHEMICAL OXYGEN CONTAINER ASSY;REPAIR;;;;X;X;X;X;;;;;;;;;;;;;;X;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
640406601;64040-660-1;ANEMOMETRE SANS VMO;;REPAIR;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;X;;;
640408601;64040-860-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
640408611;64040-861-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
640408621;64040-862-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
640408631;64040-863-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;X;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
640506601;64050-660-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
640506611;64050-661-1;AIRSPEED INDICATOR;REPAIR;REPAIR;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;
640506621;64050-662-1;AIRSPEED INDICATOR;REPAIR;REPAIR;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;
640506631;64050-663-1;AIRSPEED INDICATOR;REPAIR;REPAIR;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;X;;;
640508601;64050-860-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;
640508621;64050-862-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;
640508661;64050-866-1;AIRSPEED INDICATOR;REPAIR;;;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;
